store_id,uptime_last_hour(minutes),downtime_last_hour(minutes),uptime_last_day(hours),downtime_last_day(hours),update_last_week(days),downtime_last_week(days)
6273637949509729534,60,0,24,0,7,0
8899336205450562990,0,60,0,24,0,7
2586280666587313237,60,0,24,0,7,0
4612886666712811009,60,0,24,0,7,0
6518644849636144914,60,0,24,0,7,0
5873288281145659541,60,0,24,0,7,0
76703009444581800,0,0,0,0,0,0
1660456745526991929,60,0,24,0,7,0
6815312201538049379,60,0,24,0,7,0
3182296056281221799,60,0,24,0,7,0
3618391040913098956,60,0,24,0,7,0
6590602991709207617,60,0,24,0,7,0
1339588905838967526,60,0,24,0,7,0
2577455701502992591,0,60,0,24,0,7
2542787824689290301,60,0,24,0,7,0
6108971205781098565,60,0,24,0,7,0
5976771470795225249,60,0,24,0,7,0
3733652216186037518,60,0,24,0,7,0
8515314761937876760,60,0,24,0,7,0
1009358099378516398,60,0,24,0,7,0
336149300159952357,60,0,24,0,7,0
807795446744791539,60,0,24,0,7,0
4532390387884227288,60,0,24,0,7,0
816558279611975380,60,0,24,0,7,0
8277191538724971492,60,0,24,0,7,0
5483322820273501352,60,0,24,0,7,0
8090405497777874220,60,0,24,0,7,0
1195863916137260984,60,0,24,0,7,0
1080245494597782861,60,0,24,0,7,0
448947650784082297,60,0,24,0,7,0
5369810155249429878,60,0,24,0,7,0
1884468051370103407,60,0,24,0,7,0
2870753273077640249,60,0,24,0,7,0
8831995632492400889,60,0,24,0,7,0
5297639967056493009,60,0,24,0,7,0
2727814058680719480,60,0,24,0,7,0
8400545152596600786,60,0,24,0,7,0
7755093122895039788,60,0,24,0,7,0
8440288822899677247,60,0,24,0,7,0
1485662334688321286,60,0,24,0,7,0
1310931151748296162,60,0,24,0,7,0
1261100259311551870,60,0,24,0,7,0
712796944451411448,60,0,24,0,7,0
1320884518253820745,60,0,24,0,7,0
8957564409329106783,60,0,24,0,7,0
168365839720755693,60,0,24,0,7,0
3733328457465971628,60,0,24,0,7,0
5514235807464272756,0,0,0,0,0,0
5520023324907295697,0,60,0,24,0,7
2322887968083387788,60,0,24,0,7,0
5748443120724306083,60,0,24,0,7,0
3511707858183177226,60,0,24,0,7,0
2096150739327584921,60,0,24,0,7,0
7789943684434476174,60,0,24,0,7,0
2179493412815945910,60,0,24,0,7,0
597170428245480144,0,60,0,24,0,7
6104774241364058349,60,0,24,0,7,0
1545869218771707853,60,0,24,0,7,0
3770336430042470748,0,0,0,0,0,0
2247627932001327418,60,0,24,0,7,0
1282771415198600294,60,0,24,0,7,0
7579895440593717695,60,0,24,0,7,0
8989743719026614525,60,0,24,0,7,0
2644506338402062871,60,0,24,0,7,0
6785999827650253725,60,0,24,0,7,0
2202891728590810295,60,0,24,0,7,0
3186178442210385316,60,0,24,0,7,0
5869381323010290454,60,0,24,0,7,0
1004567882358859299,60,0,24,0,7,0
6530251723612359488,60,0,24,0,7,0
3599251204194727910,60,0,24,0,7,0
5776222098578430506,60,0,24,0,7,0
8088407484428563722,60,0,24,0,7,0
8549121451544958621,60,0,24,0,7,0
6821485434927219013,60,0,24,0,7,0
6666138064349946058,60,0,24,0,7,0
7497560946026069583,60,0,24,0,7,0
4141749055574117942,60,0,24,0,7,0
5534221444308703797,60,0,24,0,7,0
4139118567274452639,60,0,24,0,7,0
1355447201287842379,60,0,24,0,7,0
3068321467557784877,60,0,24,0,7,0
6911306945187502945,60,0,24,0,7,0
5478544582602120015,60,0,24,0,7,0
5414449424198215116,60,0,24,0,7,0
5812184481899750171,60,0,24,0,7,0
2204171912542623654,60,0,24,0,7,0
1178964235062641776,60,0,24,0,7,0
9062987350671531531,60,0,24,0,7,0
6689038248833401652,60,0,24,0,7,0
522311278761357634,60,0,24,0,7,0
3452270805833890980,60,0,24,0,7,0
1181336060537986213,60,0,24,0,7,0
5378168601770882928,60,0,24,0,7,0
836466127358265431,60,0,24,0,7,0
707024955413042368,60,0,24,0,7,0
5181711279427446584,60,0,24,0,7,0
1007392278459573100,60,0,24,0,7,0
9037966544828433362,60,0,24,0,7,0
9169793819755412236,60,0,24,0,7,0
1057525043621726214,60,0,24,0,7,0
8330426644201661507,60,0,24,0,7,0
3943314180697878211,60,0,24,0,7,0
4645782936919163215,60,0,24,0,7,0
7695575204591590606,0,60,0,24,0,7
2602758631128177651,60,0,24,0,7,0
4738825005004186886,60,0,24,0,7,0
9209848539305894530,60,0,24,0,7,0
7738666592812526527,60,0,24,0,7,0
8168732943045393817,60,0,24,0,7,0
1135280948905249992,60,0,24,0,7,0
1858587028139759265,60,0,24,0,7,0
8179121677135007878,60,0,24,0,7,0
37936032450764521,60,0,24,0,7,0
3897569693919617914,60,0,24,0,7,0
570349855703174635,60,0,24,0,7,0
1641569296021103785,60,0,24,0,7,0
2425376330901524925,60,0,24,0,7,0
8737989936592096254,60,0,24,0,7,0
3871205184516890097,60,0,24,0,7,0
1220651511351042727,60,0,24,0,7,0
6789701734141474903,60,0,24,0,7,0
4611767704502442878,60,0,24,0,7,0
8523052011079777897,60,0,24,0,7,0
4109205414554203641,60,0,24,0,7,0
3353470995360585837,60,0,24,0,7,0
3844361742941633821,60,0,24,0,7,0
837281425604330130,60,0,24,0,7,0
3334892885118822706,60,0,24,0,7,0
8001941480548707914,60,0,24,0,7,0
778961686365015669,60,0,24,0,7,0
4126778906398997665,60,0,24,0,7,0
1451852806427843383,60,0,24,0,7,0
1214879170516829229,60,0,24,0,7,0
4497761049485193466,60,0,24,0,7,0
2804032595320331573,60,0,24,0,7,0
9038640287810734523,60,0,24,0,7,0
8368770618718254725,60,0,24,0,7,0
9075030208456793690,60,0,24,0,7,0
9025168436774560974,60,0,24,0,7,0
6754146361723599621,60,0,24,0,7,0
5368456445678819655,60,0,24,0,7,0
8095993786430257127,60,0,24,0,7,0
3334727978018006518,60,0,24,0,7,0
8583748151262022025,60,0,24,0,7,0
6522439880587126670,60,0,24,0,7,0
9107800180791185858,60,0,24,0,7,0
4256971792296027056,60,0,24,0,7,0
8258696370694702742,60,0,24,0,7,0
5456517361585976886,60,0,24,0,7,0
3568558142885236076,60,0,24,0,7,0
6840281832376152380,60,0,24,0,7,0
2669539681763397123,60,0,24,0,7,0
8911685494020612523,60,0,24,0,7,0
7469108739089752722,60,0,24,0,7,0
7952695095965355799,60,0,24,0,7,0
5842001030832718549,60,0,24,0,7,0
2793102892543988097,60,0,24,0,7,0
7301074743612607953,60,0,24,0,7,0
8104486275502442289,60,0,24,0,7,0
5101815920233266877,60,0,24,0,7,0
2472102903352920424,60,0,24,0,7,0
6197489390472179450,60,0,24,0,7,0
1396479586201697405,60,0,24,0,7,0
4249719222315098828,60,0,24,0,7,0
6710491762125729960,60,0,24,0,7,0
5038472250835572550,60,0,24,0,7,0
6085854147329875769,60,0,24,0,7,0
8726645090274973766,60,0,24,0,7,0
4883424452075768181,60,0,24,0,7,0
5075622005126037156,60,0,24,0,7,0
4959010469620395373,60,0,24,0,7,0
7835778529962141524,60,0,24,0,7,0
1849049406871518816,60,0,24,0,7,0
3069958946749764779,60,0,24,0,7,0
2150825600306802918,60,0,24,0,7,0
6452192800032147861,60,0,24,0,7,0
846113665999561099,60,0,24,0,7,0
5256836027167202551,60,0,24,0,7,0
6365127066605627348,60,0,24,0,7,0
2147785662314230524,60,0,24,0,7,0
5845177935665108638,60,0,24,0,7,0
5217365570511376199,60,0,24,0,7,0
1656497078638161524,60,0,24,0,7,0
5059963425429966338,60,0,24,0,7,0
4685930955531227474,60,0,24,0,7,0
1101491908644610994,60,0,24,0,7,0
6123134674757720604,60,0,24,0,7,0
7473650391330331551,60,0,24,0,7,0
8648927521389910305,60,0,24,0,7,0
8353391145883784791,60,0,24,0,7,0
7663027882656773648,60,0,24,0,7,0
468220492602308428,60,0,24,0,7,0
2959159932157163101,60,0,24,0,7,0
9065258809385046852,60,0,24,0,7,0
4780221754594120444,60,0,24,0,7,0
3814437533999030833,60,0,24,0,7,0
7542222941003683444,60,0,24,0,7,0
1075887371819081196,60,0,24,0,7,0
2822784526370905029,60,0,24,0,7,0
7025781164473112289,60,0,24,0,7,0
7282330070473962428,60,0,24,0,7,0
4646074447605657924,60,0,24,0,7,0
911629797654781918,60,0,24,0,7,0
8913578703139896605,60,0,24,0,7,0
3127802219485857742,60,0,24,0,7,0
3590870597372017890,0,60,0,24,0,7
8923746091733935337,60,0,24,0,7,0
3626560366438412927,60,0,24,0,7,0
4927957739278608509,60,0,24,0,7,0
2254195164473579395,60,0,24,0,7,0
988091571820195154,60,0,24,0,7,0
7612500326052261438,60,0,24,0,7,0
5108969979066264363,60,0,24,0,7,0
5630432795445298111,60,0,24,0,7,0
5515279894604619477,60,0,24,0,7,0
6315590058800439048,60,0,24,0,7,0
4971368740552961367,60,0,24,0,7,0
7465353201674280800,60,0,24,0,7,0
5791234829650649715,60,0,24,0,7,0
6417442012241237574,60,0,24,0,7,0
7649760999742649319,60,0,24,0,7,0
8056535549079348007,60,0,24,0,7,0
1121349216754706654,60,0,24,0,7,0
6262781561077279471,60,0,24,0,7,0
625693576506770342,60,0,24,0,7,0
6771988102864794864,60,0,24,0,7,0
7400459627114964748,60,0,24,0,7,0
2720102999717457948,60,0,24,0,7,0
1393227882155458068,60,0,24,0,7,0
6812121993537311726,60,0,24,0,7,0
7190910159572724913,60,0,24,0,7,0
2740268051178659811,60,0,24,0,7,0
7362303623926084904,60,0,24,0,7,0
5399263583390375800,60,0,24,0,7,0
6703847695782874497,60,0,24,0,7,0
5643892817541922941,60,0,24,0,7,0
1366714485582348167,60,0,24,0,7,0
1152753082208387935,60,0,24,0,7,0
4518233183474396,60,0,24,0,7,0
1419314642800020538,60,0,24,0,7,0
7538600019390481443,60,0,24,0,7,0
6101467474613551716,60,0,24,0,7,0
8846734757761237644,60,0,24,0,7,0
1039561743854937175,60,0,24,0,7,0
1682487052930747014,60,0,24,0,7,0
97178307441486002,60,0,24,0,7,0
663034937572544197,60,0,24,0,7,0
9199670961575062207,0,0,0,0,0,0
6727132511474782202,60,0,24,0,7,0
5915500937269892277,60,0,24,0,7,0
1328573077364790734,60,0,24,0,7,0
1188316184133981335,60,0,24,0,7,0
2856760573082275493,60,0,24,0,7,0
4245142334790537370,60,0,24,0,7,0
3401619784475316037,60,0,24,0,7,0
317582422283248435,60,0,24,0,7,0
2343433192993580670,60,0,24,0,7,0
2897157993883793993,60,0,24,0,7,0
1262392092380291562,60,0,24,0,7,0
7743159519557964912,60,0,24,0,7,0
1021872076660489708,60,0,24,0,7,0
3558549506969926569,60,0,24,0,7,0
6078027222447240768,60,0,24,0,7,0
6628144785915632941,60,0,24,0,7,0
5469025753830301868,60,0,24,0,7,0
7667874279497279722,60,0,24,0,7,0
1073576646108301626,60,0,24,0,7,0
3553402015901730664,60,0,24,0,7,0
7269914809297386201,60,0,24,0,7,0
2996368959037923145,60,0,24,0,7,0
2502016972363420524,60,0,24,0,7,0
4891207584054151295,60,0,24,0,7,0
3520520868285375708,60,0,24,0,7,0
5295126749650047836,60,0,24,0,7,0
1789045215640796557,60,0,24,0,7,0
4623226613909891313,60,0,24,0,7,0
3438387997020198767,60,0,24,0,7,0
5116546631172292398,60,0,24,0,7,0
3635195553081907676,60,0,24,0,7,0
186782073132835914,60,0,24,0,7,0
3776128726109751908,60,0,24,0,7,0
5428600892837075029,60,0,24,0,7,0
6627556682658863824,60,0,24,0,7,0
7649308554207731644,60,0,24,0,7,0
3746977410893363659,60,0,24,0,7,0
4448610765855439068,60,0,24,0,7,0
3357928618176504050,60,0,24,0,7,0
2788526996376915850,60,0,24,0,7,0
6502156961813337770,60,0,24,0,7,0
1464297459934128667,60,0,24,0,7,0
9222367421889482050,60,0,24,0,7,0
8042276160439219301,60,0,24,0,7,0
7431772691447107601,60,0,24,0,7,0
5007880440477590951,60,0,24,0,7,0
5857383362689775783,60,0,24,0,7,0
1315339373260034579,60,0,24,0,7,0
8862127067265693265,60,0,24,0,7,0
3485173471183331720,60,0,24,0,7,0
7411808757846896118,60,0,24,0,7,0
6960697131729121295,60,0,24,0,7,0
3395977452844720098,60,0,24,0,7,0
5637359484422798898,60,0,24,0,7,0
1129596624342748847,60,0,24,0,7,0
2835012025711616261,60,0,24,0,7,0
3732357207221037622,60,0,24,0,7,0
7602854667803633986,60,0,24,0,7,0
5838930406506915354,60,0,24,0,7,0
8054766691200204910,60,0,24,0,7,0
2202917555001880590,60,0,24,0,7,0
1970143747010347035,60,0,24,0,7,0
2841406270177587337,60,0,24,0,7,0
7214431665336720985,60,0,24,0,7,0
6928848890303506377,60,0,24,0,7,0
7707800654103542089,60,0,24,0,7,0
4674345214276231787,60,0,24,0,7,0
5002848469100396071,60,0,24,0,7,0
7877977105948460397,60,0,24,0,7,0
422095329085009175,60,0,24,0,7,0
3031557750631284456,60,0,24,0,7,0
2093785541953693714,60,0,24,0,7,0
955537157727089805,60,0,24,0,7,0
4137810924653030958,60,0,24,0,7,0
8232727261030812589,60,0,24,0,7,0
1646426415143970619,60,0,24,0,7,0
6222528983905656116,60,0,24,0,7,0
1575526727824115676,60,0,24,0,7,0
1210751661822288915,60,0,24,0,7,0
5804979589154214468,60,0,24,0,7,0
4828866459850659064,60,0,24,0,7,0
1891735523940229622,60,0,24,0,7,0
7421407536615181179,60,0,24,0,7,0
7826375907599025889,60,0,24,0,7,0
4442246927401061862,60,0,24,0,7,0
5268477684210860397,60,0,24,0,7,0
6397611802326616647,60,0,24,0,7,0
7472779155913246382,60,0,24,0,7,0
7596884334478659350,0,0,0,0,0,0
5707284313471389634,60,0,24,0,7,0
7016726686668216774,60,0,24,0,7,0
6869651896272471424,60,0,24,0,7,0
6109318401155362039,60,0,24,0,7,0
8882933735809555215,60,0,24,0,7,0
1469098743370612299,60,0,24,0,7,0
7580692600123664796,60,0,24,0,7,0
678726307277051298,60,0,24,0,7,0
6337286644149060210,60,0,24,0,7,0
541109969542481625,60,0,24,0,7,0
5175069132751814351,60,0,24,0,7,0
524292214718488644,60,0,24,0,7,0
892812251689642638,60,0,24,0,7,0
1919202558210319404,60,0,24,0,7,0
599471361420330580,60,0,24,0,7,0
43238966542773561,60,0,24,0,7,0
2329160894721073720,60,0,24,0,7,0
4907255331577181292,60,0,24,0,7,0
842240514556507680,60,0,24,0,7,0
910413961563484055,60,0,24,0,7,0
7116369031309234753,60,0,24,0,7,0
5836681102004483657,60,0,24,0,7,0
5119693176796575428,60,0,24,0,7,0
5692403791547114243,60,0,24,0,7,0
8222202311465029229,60,0,24,0,7,0
6196557230423724944,60,0,24,0,7,0
6082960386530651837,60,0,24,0,7,0
3684492771890320428,60,0,24,0,7,0
1294781955896528432,60,0,24,0,7,0
2977825054377103667,60,0,24,0,7,0
3273338179787840582,60,0,24,0,7,0
6981065511606584176,60,0,24,0,7,0
4581996310120046851,60,0,24,0,7,0
1209402228564517444,60,0,24,0,7,0
3981100817087735334,60,0,24,0,7,0
4113789786207506299,60,0,24,0,7,0
3243389630626839262,60,0,24,0,7,0
4539187922868363045,60,0,24,0,7,0
2216180254025172554,60,0,24,0,7,0
6745596264057716490,60,0,24,0,7,0
5827091226490329623,60,0,24,0,7,0
6152333929739112501,60,0,24,0,7,0
1450360021688844325,60,0,24,0,7,0
5825561552710096629,60,0,24,0,7,0
3388156940583061838,60,0,24,0,7,0
578506771756281518,60,0,24,0,7,0
2960401253651836940,60,0,24,0,7,0
5016139264379320832,60,0,24,0,7,0
1591022524509006107,60,0,24,0,7,0
6277756053786415931,60,0,24,0,7,0
5542380022748865470,60,0,24,0,7,0
8414900422167477001,60,0,24,0,7,0
5833125548687597383,60,0,24,0,7,0
4265412792828948430,60,0,24,0,7,0
3619294655848144949,60,0,24,0,7,0
1817418090065887322,60,0,24,0,7,0
5590545370900166534,60,0,24,0,7,0
7805565389517360330,60,0,24,0,7,0
8318996338702259780,60,0,24,0,7,0
644739221751599866,60,0,24,0,7,0
778281888660867776,60,0,24,0,7,0
6801575961410839005,60,0,24,0,7,0
67717500383842441,60,0,24,0,7,0
4294796976390641784,60,0,24,0,7,0
2113681152973541964,60,0,24,0,7,0
5934756706876462824,60,0,24,0,7,0
247628394492274140,60,0,24,0,7,0
5599254935946311875,60,0,24,0,7,0
4346085466610878198,60,0,24,0,7,0
3173335486294302822,60,0,24,0,7,0
4513007105171930235,60,0,24,0,7,0
9056103070852694750,60,0,24,0,7,0
333184290404283337,60,0,24,0,7,0
1842690252125283102,60,0,24,0,7,0
422847254610659449,60,0,24,0,7,0
3616031551278990474,60,0,24,0,7,0
2918444581685698204,60,0,24,0,7,0
3479786828420678892,60,0,24,0,7,0
7583660324232359666,60,0,24,0,7,0
7967140937926533091,60,0,24,0,7,0
6241718533828218004,60,0,24,0,7,0
6105565215873239314,0,60,0,24,0,7
3078298048079012992,60,0,24,0,7,0
1789631946739158421,60,0,24,0,7,0
2062632175994588271,60,0,24,0,7,0
8056381238752548021,60,0,24,0,7,0
7121128704779777320,60,0,24,0,7,0
7874595094270273187,60,0,24,0,7,0
313197198264667562,60,0,24,0,7,0
8907409984317187696,60,0,24,0,7,0
3252596979112225136,60,0,24,0,7,0
3439449950372167830,60,0,24,0,7,0
8575269598190578822,60,0,24,0,7,0
2307557369959650683,60,0,24,0,7,0
3928420091741133278,60,0,24,0,7,0
3831047551770936136,60,0,24,0,7,0
7963559274370048536,60,0,24,0,7,0
1686530356403499403,60,0,24,0,7,0
542125645716300828,60,0,24,0,7,0
7030668286999776284,60,0,24,0,7,0
7958382763060297244,60,0,24,0,7,0
2074334215216754526,60,0,24,0,7,0
5553157613094312622,60,0,24,0,7,0
6396563192294326228,60,0,24,0,7,0
4463732466727475733,60,0,24,0,7,0
8530628936809393607,60,0,24,0,7,0
3458202385375573928,60,0,24,0,7,0
7614940600032932204,60,0,24,0,7,0
6654295626115200473,60,0,24,0,7,0
8464563285164712952,60,0,24,0,7,0
56380181158657935,60,0,24,0,7,0
1003200614770244799,60,0,24,0,7,0
1296917469326826728,60,0,24,0,7,0
5217634642419629780,60,0,24,0,7,0
377173923063790609,0,0,0,0,0,0
2490694860980692455,60,0,24,0,7,0
3524792540315712946,60,0,24,0,7,0
7013271434412051301,60,0,24,0,7,0
2810290175073288531,60,0,24,0,7,0
6832191002953046331,60,0,24,0,7,0
7974186673069977466,60,0,24,0,7,0
1371971221718848145,60,0,24,0,7,0
2456592448194689365,60,0,24,0,7,0
889091632906055760,60,0,24,0,7,0
3581960394101724719,60,0,24,0,7,0
8524384268681610450,60,0,24,0,7,0
8649146370484144834,60,0,24,0,7,0
1590182733727938220,60,0,24,0,7,0
3086521573885255259,60,0,24,0,7,0
7467108739994697473,60,0,24,0,7,0
3124225885387105058,60,0,24,0,7,0
8885414458619702085,60,0,24,0,7,0
4322266895491732641,60,0,24,0,7,0
2378834470095357297,60,0,24,0,7,0
226384701555673146,60,0,24,0,7,0
4909699599609504534,60,0,24,0,7,0
2895381846890460223,60,0,24,0,7,0
6346860309109709465,60,0,24,0,7,0
6327459314678320803,60,0,24,0,7,0
5856713553754135846,60,0,24,0,7,0
5704365908807155452,60,0,24,0,7,0
4803451583761986267,60,0,24,0,7,0
5577722409796050275,60,0,24,0,7,0
3436949144990419524,60,0,24,0,7,0
8352284937490449741,60,0,24,0,7,0
8647024396288007714,60,0,24,0,7,0
1492798700578869881,60,0,24,0,7,0
7023326669299059067,60,0,24,0,7,0
3965451178459812076,60,0,24,0,7,0
4419000960163896692,60,0,24,0,7,0
7562603514970763933,60,0,24,0,7,0
8221455393357959939,60,0,24,0,7,0
8179356642666136801,60,0,24,0,7,0
4004615872198583011,60,0,24,0,7,0
474428085217571404,60,0,24,0,7,0
8349337405318481717,60,0,24,0,7,0
5992005353632627487,60,0,24,0,7,0
125934946912374861,60,0,24,0,7,0
4574976541732138677,60,0,24,0,7,0
3601389039105722172,60,0,24,0,7,0
7914174050416515275,60,0,24,0,7,0
5219461104801722552,60,0,24,0,7,0
285718313949142954,60,0,24,0,7,0
1762118160451132048,60,0,24,0,7,0
7484921340121126919,60,0,24,0,7,0
4302268421022955203,60,0,24,0,7,0
2953653096791654064,60,0,24,0,7,0
8284419975823451193,60,0,24,0,7,0
4229534553524953507,60,0,24,0,7,0
6511441932735915963,60,0,24,0,7,0
4276130837793847765,60,0,24,0,7,0
9141177828489027689,60,0,24,0,7,0
7169308046340245467,60,0,24,0,7,0
801098314922068380,60,0,24,0,7,0
6613687481235804138,60,0,24,0,7,0
8234802789072590590,60,0,24,0,7,0
1292451605174320093,60,0,24,0,7,0
3922330992491482279,60,0,24,0,7,0
8447925108740952771,0,60,0,24,0,7
1995940797507699317,60,0,24,0,7,0
638275985104482773,60,0,24,0,7,0
8161249737473101263,60,0,24,0,7,0
7946790431636627927,60,0,24,0,7,0
7409811026710436853,60,0,24,0,7,0
7560763264970675952,60,0,24,0,7,0
3105924853113370630,60,0,24,0,7,0
3674754113822998887,60,0,24,0,7,0
518555977350593592,60,0,24,0,7,0
6206432863734816806,60,0,24,0,7,0
8490073638559834901,60,0,24,0,7,0
8476187759645322431,60,0,24,0,7,0
4094271283562459059,0,60,0,24,0,7
8141350446314116872,60,0,24,0,7,0
2101898204975527848,60,0,24,0,7,0
320491314504503293,60,0,24,0,7,0
4928102158213913614,0,0,0,0,0,0
3797225080614433978,60,0,24,0,7,0
968932669103961581,0,60,0,24,0,7
6199750619048672323,0,60,0,24,0,7
8672482905256302952,60,0,24,0,7,0
1091945810399721896,60,0,24,0,7,0
3207936275085636287,60,0,24,0,7,0
6243141878926839723,60,0,24,0,7,0
5278698696648217233,60,0,24,0,7,0
3108288466442474985,60,0,24,0,7,0
6909949213476034361,60,0,24,0,7,0
6955943070340956386,60,0,24,0,7,0
6190314358858119083,60,0,24,0,7,0
1487592364035882156,60,0,24,0,7,0
7247998166617158845,60,0,24,0,7,0
3685497449056565539,60,0,24,0,7,0
2826891986735090666,60,0,24,0,7,0
8024118650329910750,60,0,24,0,7,0
4677369758338532790,60,0,24,0,7,0
2235757724417334351,60,0,24,0,7,0
5681286742850355378,60,0,24,0,7,0
803265990180573432,60,0,24,0,7,0
5326692589277424912,60,0,24,0,7,0
8204802052972909326,60,0,24,0,7,0
3967308403807969669,60,0,24,0,7,0
9069506421887062097,60,0,24,0,7,0
2712896568790981573,60,0,24,0,7,0
1512963809481624562,60,0,24,0,7,0
4854080110803638034,60,0,24,0,7,0
5590194849938294735,60,0,24,0,7,0
8681864568424702963,60,0,24,0,7,0
9199948406818498463,60,0,24,0,7,0
